Day,Run1,Run2,Run3,Run4,Run5,Average
98, 0.9723618090452262, 0.5284090909090909, 0.9575070821529745, 0.7832699619771863, 0.9218106995884774, 0.832671728734591
99, 0.9782082324455206, 0.5280898876404494, 0.9697802197802198, 0.7915057915057915, 0.9221556886227545, 0.8379479639989471
100, 0.9805352798053528, 0.5418994413407822, 0.9712793733681462, 0.7976653696498055, 0.9373776908023483, 0.845751430993287
101, 0.9836065573770492, 0.5586592178770949, 0.9712793733681462, 0.7923076923076923, 0.9174852652259332, 0.844667621231183
102, 0.9885321100917431, 0.5580110497237569, 0.9696202531645569, 0.7868217054263565, 0.920388349514563, 0.8446746935841954
103, 0.9863013698630136, 0.56, 0.9701492537313433, 0.806949806949807, 0.9154135338345865, 0.8477627928757501
104, 0.9863013698630136, 0.5857988165680473, 0.972972972972973, 0.7925925925925926, 0.9149722735674677, 0.850527605112819
105, 0.9912087912087912, 0.5976331360946746, 0.9828009828009828, 0.7890909090909091, 0.9109461966604824, 0.854336003171168
106, 0.9912663755458515, 0.5975609756097561, 0.9657701711491442, 0.8050541516245487, 0.9180035650623886, 0.8555310477983378
107, 0.9936170212765958, 0.5766871165644172, 0.9708029197080292, 0.7894736842105263, 0.9176882661996497, 0.8496538015918438
108, 0.9979296066252588, 0.5818181818181818, 0.9716981132075472, 0.7743055555555556, 0.9230769230769231, 0.8497656760566933
109, 1.0, 0.5480225988700564, 0.9712918660287081, 0.7815699658703071, 0.9186851211072664, 0.8439139103752676
110, 0.997979797979798, 0.5632183908045977, 0.9704545454545455, 0.793918918918919, 0.911864406779661, 0.8474872119875041
111, 0.9980237154150198, 0.5602409638554217, 0.971677559912854, 0.805921052631579, 0.920265780730897, 0.8512258145091544
112, 0.9980769230769231, 0.5828220858895705, 0.9714285714285714, 0.8125, 0.9217970049916805, 0.857324917077349
113, 0.99812734082397, 0.5987654320987654, 0.9723991507430998, 0.7993630573248408, 0.9252032520325203, 0.8587716466046393
114, 0.9981617647058824, 0.6392405063291139, 0.9663865546218487, 0.8138801261829653, 0.9342723004694836, 0.8703882504618589
115, 0.998165137614679, 0.6496815286624203, 0.9685534591194969, 0.8145896656534954, 0.9350850077279753, 0.8732149597556134
116, 0.9981949458483754, 0.6463414634146342, 0.9682203389830508, 0.8220858895705522, 0.933641975308642, 0.873696922625051
117, 0.9982332155477032, 0.6647058823529411, 0.967280163599182, 0.8338368580060423, 0.9324324324324325, 0.8792977103876602
118, 0.9982935153583617, 0.6949152542372882, 0.9718875502008032, 0.8353293413173652, 0.9293233082706767, 0.8859497938768989
119, 1.0, 0.6850828729281768, 0.9759036144578314, 0.8378378378378378, 0.9449404761904762, 0.8887529602828644
120, 1.0, 0.6685082872928176, 0.9749518304431599, 0.84, 0.9343065693430657, 0.8835533374158085
121, 1.0, 0.6898395721925134, 0.9810964083175804, 0.8370786516853933, 0.9399141630901288, 0.889585759057123
122, 1.0, 0.6881720430107527, 0.9753787878787878, 0.8398876404494382, 0.9389736477115118, 0.8884824238100981
123, 1.0, 0.6918918918918919, 0.9736842105263158, 0.8579234972677595, 0.9421487603305785, 0.8931296720033093
124, 1.0, 0.671957671957672, 0.9742173112338858, 0.8536585365853658, 0.9423076923076923, 0.8884282424169232
125, 1.0, 0.6512820512820513, 0.9833024118738405, 0.8552631578947368, 0.9494007989347537, 0.8878496839970765
126, 1.0, 0.654639175257732, 0.9794392523364486, 0.8596938775510204, 0.9484536082474226, 0.8884451826785247
127, 1.0, 0.6842105263157895, 0.982174688057041, 0.8608247422680413, 0.9481012658227848, 0.8950622444927314
128, 1.0, 0.6494845360824743, 0.9845360824742269, 0.8804071246819338, 0.9497549019607843, 0.8928365290398836
129, 1.0, 0.6443298969072165, 0.9829059829059829, 0.8695652173913043, 0.9498806682577565, 0.8893363530924521
130, 1.0, 0.6582914572864321, 0.9847457627118644, 0.8816120906801007, 0.9454123112659698, 0.8940123243888735
131, 1.0, 0.6333333333333333, 0.9850746268656716, 0.8842364532019704, 0.9506314580941446, 0.8906551742990241
132, 1.0, 0.6398104265402843, 0.9853420195439739, 0.8816425120772947, 0.9514124293785311, 0.8916414775080168
133, 1.0, 0.6619047619047619, 0.9885807504078303, 0.892018779342723, 0.9509476031215162, 0.8986903789553663
134, 1.0, 0.6586538461538461, 0.9872408293460925, 0.8967136150234741, 0.954945054945055, 0.8995106690936936
135, 1.0, 0.6872037914691943, 0.9875583203732504, 0.9, 0.9550802139037433, 0.9059684651492376
136, 1.0, 0.6714975845410628, 0.986046511627907, 0.9006928406466512, 0.959915611814346, 0.9036305097259933
137, 1.0, 0.6862745098039216, 0.9846625766871165, 0.908883826879271, 0.96086508753862, 0.9081372001817858
138, 1.0, 0.6829268292682927, 0.9867060561299852, 0.9090909090909091, 0.9612244897959183, 0.9079896568570212
139, 1.0, 0.7170731707317073, 0.9868035190615836, 0.9136069114470843, 0.9657258064516129, 0.9166418815383975
140, 1.0, 0.7014925373134329, 0.987012987012987, 0.9139784946236559, 0.9631425800193987, 0.913125319793895
141, 1.0, 0.7079207920792079, 0.9845288326300985, 0.918580375782881, 0.9621212121212122, 0.9146302425226798
142, 1.0, 0.7009803921568627, 0.9901960784313726, 0.926530612244898, 0.9607843137254902, 0.9156982793117248
143, 1.0, 0.6954314720812182, 0.9918478260869565, 0.9323770491803278, 0.9601087941976428, 0.9159530283092291
144, 1.0, 0.7029702970297029, 0.9932065217391305, 0.9288537549407114, 0.9632616487455197, 0.917658444491013
145, 1.0, 0.705, 0.9932614555256065, 0.9270216962524654, 0.9625334522747547, 0.9175633208105654
146, 1.0, 0.7277227722772277, 0.9919571045576407, 0.918918918918919, 0.9653979238754326, 0.920799343925844
147, 1.0, 0.7389162561576355, 0.9934980494148244, 0.9278937381404174, 0.9646761984861227, 0.9249968484398
148, 1.0, 0.7135678391959799, 0.9934895833333334, 0.9299242424242424, 0.9653179190751445, 0.9204599168057401
149, 1.0, 0.7121951219512195, 0.9924146649810367, 0.9327272727272727, 0.9676898222940227, 0.9210053763907103
150, 1.0, 0.7378640776699029, 0.9926289926289926, 0.9283154121863799, 0.9678683385579937, 0.9253353642086537
151, 1.0, 0.7142857142857143, 0.9938650306748467, 0.9270462633451957, 0.9708812260536398, 0.9212156468718794
152, 1.0, 0.7129629629629629, 0.9939903846153846, 0.9252669039145908, 0.9722222222222222, 0.920888494743032
153, 1.0, 0.7136363636363636, 0.9903614457831326, 0.9248251748251748, 0.971997052321297, 0.9201640073131936
154, 1.0, 0.7318181818181818, 0.9905548996458088, 0.9326424870466321, 0.977904490377762, 0.926584011777677
155, 1.0, 0.740909090909091, 0.9908151549942594, 0.9348591549295775, 0.9760056457304164, 0.9285178093126689
156, 1.0, 0.75, 0.9887387387387387, 0.935042735042735, 0.9776536312849162, 0.9302870210132779
157, 1.0, 0.7847533632286996, 0.9889135254988913, 0.9484193011647255, 0.9781718963165075, 0.9400516172417648
158, 1.0, 0.7787610619469026, 0.9890230515916575, 0.9467554076539102, 0.9791666666666666, 0.9387412375718274
159, 1.0, 0.7511111111111111, 0.9912948857453754, 0.9478827361563518, 0.9802452316076294, 0.9341067929240936
160, 1.0, 0.7797356828193832, 0.9904963041182682, 0.9517684887459807, 0.9786524349566378, 0.9401305821280541
161, 1.0, 0.7782608695652173, 0.9898063200815495, 0.9557661927330173, 0.9798045602605863, 0.9407275885280741
162, 1.0, 0.7773109243697479, 0.9920239282153539, 0.9609984399375975, 0.9812782440284055, 0.9423223073102209
163, 1.0, 0.8008658008658008, 0.9912451361867705, 0.9557251908396946, 0.9860050890585241, 0.946768243390158
164, 1.0, 0.8088888888888889, 0.9905571293673276, 0.9578313253012049, 0.9887359198998749, 0.9492026526914593
165, 1.0, 0.8034188034188035, 0.9916820702402958, 0.9552238805970149, 0.9877300613496932, 0.9476109631211616
166, 1.0, 0.8135593220338984, 0.9890610756608933, 0.9542772861356932, 0.9872185027388922, 0.9488232373138754
167, 1.0, 0.7736625514403292, 0.9892183288409704, 0.9550724637681159, 0.98805256869773, 0.941201182549429
168, 1.0, 0.7991803278688525, 0.9895196506550218, 0.9470588235294117, 0.9876688197298884, 0.9446855243566349
169, 1.0, 0.7903225806451613, 0.9921397379912664, 0.9578488372093024, 0.9873125720876585, 0.9455247455866778
170, 1.0, 0.7824427480916031, 0.9914602903501281, 0.9610951008645533, 0.9892351274787535, 0.9448466533570075
171, 1.0, 0.7586206896551724, 0.9898734177215189, 0.9542203147353362, 0.9882877858337981, 0.9382004415891652
172, 1.0, 0.7732342007434945, 0.9891756869275604, 0.9622905027932961, 0.9884678747940692, 0.942633653051684
173, 1.0, 0.7833935018050542, 0.9893529893529893, 0.9626038781163435, 0.9886914378029079, 0.9448083614154591
174, 1.0, 0.7857142857142857, 0.9927066450567261, 0.9549180327868853, 0.989501312335958, 0.944568055178771
175, 1.0, 0.7847222222222222, 0.9952076677316294, 0.9546061415220294, 0.9891808346213292, 0.9447433732194421
176, 1.0, 0.777027027027027, 0.9961180124223602, 0.9609882964889467, 0.9913397860417728, 0.9450946243960214
177, 1.0, 0.7808219178082192, 0.995475113122172, 0.9628205128205128, 0.9915380786460926, 0.9461311244793993
178, 1.0, 0.7789115646258503, 0.9963208241353937, 0.9629629629629629, 0.9912023460410557, 0.9458795395530526
179, 1.0, 0.7952218430034129, 0.9957173447537473, 0.9608323133414932, 0.9927710843373494, 0.9489085170872006
180, 1.0, 0.7986577181208053, 0.9965059399021663, 0.9630996309963099, 0.9934086629001884, 0.9503343903838941
181, 1.0, 0.8019169329073482, 0.997275204359673, 0.9660194174757282, 0.9939478584729982, 0.9518318826431494
182, 1.0, 0.8113207547169812, 0.9966487935656837, 0.9765258215962441, 0.9940935938209905, 0.9557177927399799
183, 1.0, 0.8173374613003096, 0.9960343688037012, 0.975177304964539, 0.9937777777777778, 0.9564653825692655
184, 1.0, 0.7975460122699386, 0.9955012853470437, 0.9778554778554779, 0.9942932396839332, 0.9530392030312786
185, 1.0, 0.7899686520376176, 0.9955470737913485, 0.9771428571428571, 0.9952380952380953, 0.9515793356419836
186, 1.0, 0.7881619937694704, 0.9950402975821451, 0.9851428571428571, 0.996160409556314, 0.9529011116101573
187, 1.0, 0.7914110429447853, 0.9950890116635973, 0.9820022497187851, 0.9962515618492295, 0.9529507732352794
188, 1.0, 0.7761194029850746, 0.9957498482088646, 0.9812362030905077, 0.9955375253549695, 0.9497285959278834
189, 1.0, 0.7731343283582089, 0.997624703087886, 0.9870410367170627, 0.99558764540714, 0.9506775427140595
190, 1.0, 0.7919254658385093, 0.9970828471411902, 0.9829424307036247, 0.9960583366180528, 0.9536018160602755
191, 1.0, 0.7910447761194029, 0.9971098265895953, 0.9832460732984293, 0.9965357967667436, 0.9535872945548343
192, 1.0, 0.7988165680473372, 0.9977349943374858, 0.9834710743801653, 0.9969383849980865, 0.955392204352615
193, 1.0, 0.8022922636103151, 0.9977565900168256, 0.9846625766871165, 0.9981301421091997, 0.9565683144846915
194, 1.0, 0.811965811965812, 0.9967051070840197, 0.9847870182555781, 0.9963423555230432, 0.9579600585656906
195, 1.0, 0.8221574344023324, 0.9973600844772967, 0.9872298624754421, 0.9967509025270758, 0.9606996567764294
196, 1.0, 0.8465909090909091, 0.9968487394957983, 0.9884169884169884, 0.9971840901091165, 0.9658081454225625
197, 1.0, 0.8457300275482094, 0.9968863518422418, 0.9829706717123936, 0.9968944099378882, 0.9644962922081465
198, 1.0, 0.8486486486486486, 0.9959534648457259, 0.9833795013850416, 0.9965916837082481, 0.9649146597175328
199, 1.0, 0.8445040214477212, 0.9965449160908193, 0.9844322344322345, 0.9973181361045927, 0.9645598616150736
200, 1.0, 0.8471849865951743, 0.9961051606621227, 0.9813499111900533, 0.9967180833606827, 0.9642716283616066
